RevenueTransactionID,FinancialYear,TransactionDate,RegionCode,RevenueCentre,RevenueStream,CustomerCategory,ReceiptReference,BudgetedRevenue,ActualRevenue,Variance,CollectionChannel,ReconciliationStatus,BankingDate,DaysToBank,ResponsibleRole,ExceptionFlag,Month,FYMonthNumber
REV-000995,FY2025/2026,2026-02-01,RG-04,CC-025,Service Fees,NGO,RCP-934634,118000,93000,-25000,Bank Transfer,Reconciled,2026-02-03,2,Revenue Manager,No,February,8
REV-000996,FY2025/2026,2026-02-09,RG-01,CC-031,Certification Fees,Individual,RCP-703028,116000,126000,10000,Cash,Reconciled,2026-02-12,3,Revenue Manager,No,February,8
REV-000997,FY2025/2026,2025-10-11,RG-08,CC-021,Publication Sales,Individual,RCP-588404,164000,137000,-27000,Online Portal,Reconciled,2025-10-15,4,Revenue Manager,No,October,4
REV-000998,FY2025/2026,2026-02-23,RG-04,CC-017,Certification Fees,Government Agency,RCP-743845,172000,195000,23000,Bank Transfer,Pending,2026-02-27,4,Revenue Manager,No,February,8
REV-000999,FY2025/2026,2026-05-21,RG-01,CC-031,Facility Hire,Government Agency,RCP-732021,530000,469000,-61000,MPESA,Reconciled,2026-05-26,5,Revenue Manager,No,May,11
REV-001000,FY2025/2026,2025-11-03,RG-01,CC-011,Consultancy Income,International Organisation,RCP-285352,542000,382000,-160000,Bank Transfer,Reconciled,2025-11-15,12,Revenue Manager,Yes,November,5
REV-001001,FY2025/2026,2025-11-10,RG-01,CC-010,Certification Fees,NGO,RCP-209476,210000,188000,-22000,Cash,Unreconciled,2025-11-20,10,Revenue Manager,Yes,November,5
REV-001002,FY2025/2026,2025-07-05,RG-01,CC-013,Publication Sales,Private Company,RCP-372201,660000,433000,-227000,Bank Transfer,Unreconciled,2025-07-19,14,Revenue Manager,Yes,July,1
REV-001003,FY2025/2026,2026-01-15,RG-01,CC-011,Publication Sales,NGO,RCP-364324,367000,345000,-22000,Bank Transfer,Reconciled,2026-01-25,10,Revenue Manager,Yes,January,7
REV-001004,FY2025/2026,2025-09-21,RG-03,CC-027,Inspection Fees,Government Agency,RCP-438492,172000,168000,-4000,MPESA,Pending,2025-10-04,13,Revenue Manager,Yes,September,3
REV-001005,FY2025/2026,2026-03-03,RG-01,CC-031,Training Fees,International Organisation,RCP-446613,584000,513000,-71000,Cash,Reconciled,2026-03-11,8,Revenue Manager,Yes,March,9
REV-001006,FY2025/2026,2025-12-03,RG-02,CC-028,Certification Fees,Government Agency,RCP-571443,162000,156000,-6000,Cheque,Reconciled,2025-12-10,7,Revenue Manager,Yes,December,6
REV-001007,FY2025/2026,2026-03-19,RG-01,CC-004,Consultancy Income,Individual,RCP-110835,576000,476000,-100000,Cash,Reconciled,2026-03-19,0,Revenue Manager,No,March,9
REV-001008,FY2025/2026,2025-09-25,RG-01,CC-023,Training Fees,NGO,RCP-829455,722000,793000,71000,Cheque,Reconciled,2025-09-30,5,Revenue Manager,No,September,3
REV-001009,FY2025/2026,2025-11-18,RG-01,CC-023,Licensing Fees,International Organisation,RCP-571712,254000,148000,-106000,Cash,Reconciled,2025-11-28,10,Revenue Manager,Yes,November,5
REV-001010,FY2025/2026,2025-11-20,RG-01,CC-010,Certification Fees,Government Agency,RCP-462125,346000,262000,-84000,Cash,Reconciled,2025-11-25,5,Revenue Manager,No,November,5
REV-001011,FY2025/2026,2026-02-20,RG-01,CC-012,Publication Sales,NGO,RCP-868513,535000,550000,15000,Cash,Unreconciled,2026-02-24,4,Revenue Manager,No,February,8
REV-001012,FY2025/2026,2025-11-28,RG-04,CC-017,Licensing Fees,Individual,RCP-750595,504000,439000,-65000,MPESA,Reconciled,2025-12-12,14,Revenue Manager,Yes,November,5
REV-001013,FY2025/2026,2025-08-03,RG-01,CC-008,Service Fees,Individual,RCP-641968,222000,204000,-18000,Bank Transfer,Reconciled,2025-08-15,12,Revenue Manager,Yes,August,2
REV-001014,FY2025/2026,2026-04-03,RG-01,CC-011,Certification Fees,Government Agency,RCP-921106,657000,683000,26000,Cheque,Reconciled,2026-04-08,5,Revenue Manager,No,April,10
REV-001015,FY2025/2026,2026-04-08,RG-07,CC-020,Consultancy Income,NGO,RCP-843558,473000,355000,-118000,Bank Transfer,Pending,2026-04-16,8,Revenue Manager,Yes,April,10
REV-001016,FY2025/2026,2025-11-09,RG-01,CC-031,Facility Hire,International Organisation,RCP-336570,129000,112000,-17000,MPESA,Reconciled,2025-11-21,12,Revenue Manager,Yes,November,5
REV-001017,FY2025/2026,2025-07-30,RG-07,CC-020,Facility Hire,Private Company,RCP-717038,794000,564000,-230000,Cheque,Pending,2025-08-10,11,Revenue Manager,Yes,July,1
REV-001018,FY2025/2026,2026-03-17,RG-02,CC-029,Licensing Fees,Individual,RCP-639904,332000,351000,19000,Cash,Pending,2026-03-23,6,Revenue Manager,Yes,March,9
REV-001019,FY2025/2026,2026-05-04,RG-01,CC-032,Consultancy Income,Government Agency,RCP-604768,276000,274000,-2000,Cash,Pending,2026-05-06,2,Revenue Manager,No,May,11
REV-001020,FY2025/2026,2025-07-31,RG-01,CC-002,Certification Fees,International Organisation,RCP-535184,592000,551000,-41000,Cheque,Reconciled,2025-08-08,8,Revenue Manager,Yes,July,1
REV-001021,FY2025/2026,2025-08-16,RG-01,CC-011,Consultancy Income,International Organisation,RCP-560474,315000,295000,-20000,MPESA,Reconciled,2025-08-28,12,Revenue Manager,Yes,August,2
REV-001022,FY2025/2026,2025-08-22,RG-01,CC-002,Licensing Fees,Government Agency,RCP-424489,146000,172000,26000,MPESA,Reconciled,2025-09-02,11,Revenue Manager,Yes,August,2
REV-001023,FY2025/2026,2025-07-01,RG-04,CC-026,Consultancy Income,Private Company,RCP-896330,590000,563000,-27000,Cash,Reconciled,2025-07-08,7,Revenue Manager,Yes,July,1
REV-001024,FY2025/2026,2026-04-07,RG-04,CC-017,Facility Hire,Government Agency,RCP-841944,141000,114000,-27000,MPESA,Reconciled,2026-04-14,7,Revenue Manager,Yes,April,10
REV-001025,FY2025/2026,2025-12-20,RG-01,CC-014,Service Fees,International Organisation,RCP-771150,725000,714000,-11000,Cheque,Reconciled,2025-12-22,2,Revenue Manager,No,December,6
REV-001026,FY2025/2026,2025-10-11,RG-01,CC-008,Training Fees,Government Agency,RCP-261618,378000,439000,61000,Bank Transfer,Unreconciled,2025-10-14,3,Revenue Manager,No,October,4
REV-001027,FY2025/2026,2026-05-09,RG-01,CC-008,Licensing Fees,Private Company,RCP-178451,560000,528000,-32000,Online Portal,Pending,2026-05-13,4,Revenue Manager,No,May,11
REV-001028,FY2025/2026,2026-05-24,RG-06,CC-019,Training Fees,NGO,RCP-444577,711000,769000,58000,Online Portal,Pending,2026-05-29,5,Revenue Manager,No,May,11
REV-001029,FY2025/2026,2026-01-03,RG-08,CC-021,Licensing Fees,International Organisation,RCP-762680,682000,578000,-104000,Cash,Reconciled,2026-01-04,1,Revenue Manager,No,January,7
REV-001030,FY2025/2026,2026-01-16,RG-01,CC-005,Publication Sales,Individual,RCP-692033,322000,332000,10000,Cheque,Reconciled,2026-01-19,3,Revenue Manager,No,January,7
REV-001031,FY2025/2026,2026-04-14,RG-01,CC-014,Inspection Fees,Government Agency,RCP-264036,248000,237000,-11000,Online Portal,Reconciled,2026-04-24,10,Revenue Manager,Yes,April,10
REV-001032,FY2025/2026,2025-12-01,RG-01,CC-007,Certification Fees,International Organisation,RCP-958301,557000,462000,-95000,Bank Transfer,Reconciled,2025-12-02,1,Revenue Manager,No,December,6
REV-001033,FY2025/2026,2026-04-07,RG-01,CC-005,Training Fees,Government Agency,RCP-131865,196000,142000,-54000,MPESA,Reconciled,2026-04-07,0,Revenue Manager,No,April,10
REV-001034,FY2025/2026,2025-11-13,RG-01,CC-003,Licensing Fees,NGO,RCP-604479,470000,417000,-53000,Cash,Reconciled,2025-11-27,14,Revenue Manager,Yes,November,5
REV-001035,FY2025/2026,2026-03-08,RG-01,CC-006,Training Fees,Government Agency,RCP-277255,518000,363000,-155000,Cheque,Reconciled,2026-03-12,4,Revenue Manager,No,March,9
REV-001036,FY2025/2026,2025-07-24,RG-01,CC-010,Publication Sales,Private Company,RCP-958085,237000,198000,-39000,MPESA,Reconciled,2025-07-26,2,Revenue Manager,No,July,1
REV-001037,FY2025/2026,2025-10-13,RG-01,CC-010,Licensing Fees,Individual,RCP-389731,795000,697000,-98000,Bank Transfer,Pending,2025-10-16,3,Revenue Manager,No,October,4
REV-001038,FY2025/2026,2026-03-30,RG-01,CC-011,Certification Fees,Government Agency,RCP-308357,173000,146000,-27000,Cash,Reconciled,2026-04-11,12,Revenue Manager,Yes,March,9
REV-001039,FY2025/2026,2026-04-08,RG-07,CC-020,Inspection Fees,NGO,RCP-365906,430000,366000,-64000,MPESA,Reconciled,2026-04-17,9,Revenue Manager,Yes,April,10
REV-001040,FY2025/2026,2026-01-11,RG-02,CC-029,Service Fees,Individual,RCP-727659,266000,253000,-13000,MPESA,Reconciled,2026-01-20,9,Revenue Manager,Yes,January,7
REV-001041,FY2025/2026,2026-04-14,RG-04,CC-026,Certification Fees,Private Company,RCP-591599,515000,407000,-108000,Cash,Pending,2026-04-17,3,Revenue Manager,No,April,10
REV-001042,FY2025/2026,2025-12-28,RG-05,CC-024,Licensing Fees,Private Company,RCP-592665,298000,230000,-68000,Cheque,Reconciled,2026-01-02,5,Revenue Manager,No,December,6
REV-001043,FY2025/2026,2026-02-28,RG-01,CC-012,Facility Hire,Private Company,RCP-851576,351000,302000,-49000,Cash,Reconciled,2026-02-28,0,Revenue Manager,No,February,8
REV-001044,FY2025/2026,2026-04-20,RG-02,CC-028,Publication Sales,Government Agency,RCP-409691,728000,713000,-15000,Online Portal,Reconciled,2026-04-28,8,Revenue Manager,Yes,April,10
REV-001045,FY2025/2026,2026-03-26,RG-01,CC-014,Publication Sales,Government Agency,RCP-906874,459000,501000,42000,Cheque,Reconciled,2026-03-27,1,Revenue Manager,No,March,9
REV-001046,FY2025/2026,2026-03-21,RG-04,CC-026,Consultancy Income,Private Company,RCP-238385,601000,594000,-7000,Cheque,Reconciled,2026-04-04,14,Revenue Manager,Yes,March,9
REV-001047,FY2025/2026,2026-02-25,RG-06,CC-019,Licensing Fees,Private Company,RCP-872829,174000,177000,3000,Online Portal,Reconciled,2026-02-25,0,Revenue Manager,No,February,8
REV-001048,FY2025/2026,2025-12-27,RG-01,CC-031,Facility Hire,NGO,RCP-952681,715000,758000,43000,Cheque,Reconciled,2026-01-01,5,Revenue Manager,No,December,6
REV-001049,FY2025/2026,2025-08-28,RG-05,CC-024,Publication Sales,Private Company,RCP-351300,384000,358000,-26000,Cheque,Reconciled,2025-08-31,3,Revenue Manager,No,August,2
REV-001050,FY2025/2026,2026-05-20,RG-01,CC-004,Service Fees,Government Agency,RCP-215214,604000,559000,-45000,Cheque,Reconciled,2026-05-23,3,Revenue Manager,No,May,11
REV-001051,FY2025/2026,2025-08-19,RG-04,CC-026,Service Fees,International Organisation,RCP-739308,575000,491000,-84000,Cash,Reconciled,2025-08-22,3,Revenue Manager,No,August,2
REV-001052,FY2025/2026,2026-02-24,RG-01,CC-032,Training Fees,Private Company,RCP-651142,557000,550000,-7000,Cash,Reconciled,2026-02-25,1,Revenue Manager,No,February,8
REV-001053,FY2025/2026,2025-12-08,RG-01,CC-032,Service Fees,Government Agency,RCP-996771,213000,241000,28000,Cash,Unreconciled,2025-12-12,4,Revenue Manager,No,December,6
REV-001054,FY2025/2026,2025-10-19,RG-02,CC-022,Training Fees,NGO,RCP-888348,142000,185000,43000,Cash,Reconciled,2025-10-23,4,Revenue Manager,No,October,4
REV-001055,FY2025/2026,2025-07-17,RG-02,CC-015,Certification Fees,Individual,RCP-880006,716000,878000,162000,Cheque,Reconciled,2025-07-23,6,Revenue Manager,Yes,July,1
REV-001056,FY2025/2026,2026-04-14,RG-05,CC-018,Facility Hire,Government Agency,RCP-938269,725000,692000,-33000,MPESA,Reconciled,2026-04-26,12,Revenue Manager,Yes,April,10
REV-001057,FY2025/2026,2025-08-25,RG-02,CC-022,Facility Hire,Government Agency,RCP-733012,451000,556000,105000,Bank Transfer,Reconciled,2025-09-05,11,Revenue Manager,Yes,August,2
REV-001058,FY2025/2026,2026-01-20,RG-07,CC-020,Facility Hire,Individual,RCP-958161,716000,739000,23000,Cash,Pending,2026-01-24,4,Revenue Manager,No,January,7
REV-001059,FY2025/2026,2025-12-07,RG-03,CC-016,Consultancy Income,Private Company,RCP-870353,396000,386000,-10000,Cash,Reconciled,2025-12-17,10,Revenue Manager,Yes,December,6
REV-001060,FY2025/2026,2025-08-13,RG-01,CC-031,Facility Hire,Private Company,RCP-699754,123000,103000,-20000,MPESA,Reconciled,2025-08-24,11,Revenue Manager,Yes,August,2
REV-001061,FY2025/2026,2025-11-06,RG-02,CC-029,Consultancy Income,International Organisation,RCP-233849,317000,199000,-118000,Bank Transfer,Reconciled,2025-11-09,3,Revenue Manager,No,November,5
REV-001062,FY2025/2026,2025-07-12,RG-01,CC-011,Certification Fees,Private Company,RCP-325617,703000,584000,-119000,MPESA,Reconciled,2025-07-12,0,Revenue Manager,No,July,1
REV-001063,FY2025/2026,2025-08-04,RG-01,CC-003,Facility Hire,Private Company,RCP-914739,108000,99000,-9000,Cash,Reconciled,2025-08-08,4,Revenue Manager,No,August,2
REV-001064,FY2025/2026,2026-02-18,RG-05,CC-024,Licensing Fees,Government Agency,RCP-935608,307000,326000,19000,Cheque,Reconciled,2026-02-21,3,Revenue Manager,No,February,8
REV-001065,FY2025/2026,2026-01-27,RG-04,CC-025,Certification Fees,NGO,RCP-729356,364000,301000,-63000,Bank Transfer,Reconciled,2026-02-10,14,Revenue Manager,Yes,January,7
REV-001066,FY2025/2026,2025-10-23,RG-01,CC-011,Service Fees,Government Agency,RCP-446939,644000,700000,56000,Cheque,Reconciled,2025-11-02,10,Revenue Manager,Yes,October,4
REV-001067,FY2025/2026,2025-10-13,RG-04,CC-026,Licensing Fees,Private Company,RCP-665618,121000,123000,2000,MPESA,Reconciled,2025-10-18,5,Revenue Manager,No,October,4
REV-001068,FY2025/2026,2026-04-19,RG-05,CC-018,Certification Fees,Private Company,RCP-246530,483000,415000,-68000,Cheque,Reconciled,2026-04-21,2,Revenue Manager,No,April,10
REV-001069,FY2025/2026,2025-10-27,RG-05,CC-024,Licensing Fees,International Organisation,RCP-850528,127000,128000,1000,Bank Transfer,Reconciled,2025-11-10,14,Revenue Manager,Yes,October,4
REV-001070,FY2025/2026,2026-04-25,RG-02,CC-022,Inspection Fees,International Organisation,RCP-759375,121000,122000,1000,Bank Transfer,Reconciled,2026-04-29,4,Revenue Manager,No,April,10
REV-001071,FY2025/2026,2026-01-25,RG-02,CC-015,Service Fees,NGO,RCP-179812,108000,94000,-14000,Cash,Reconciled,2026-02-03,9,Revenue Manager,Yes,January,7
REV-001072,FY2025/2026,2025-10-02,RG-01,CC-010,Inspection Fees,Individual,RCP-774264,363000,341000,-22000,Cash,Reconciled,2025-10-02,0,Revenue Manager,No,October,4
REV-001073,FY2025/2026,2025-07-28,RG-01,CC-012,Consultancy Income,Government Agency,RCP-328495,217000,145000,-72000,MPESA,Pending,2025-07-31,3,Revenue Manager,No,July,1
REV-001074,FY2025/2026,2026-02-04,RG-03,CC-016,Inspection Fees,NGO,RCP-555391,682000,667000,-15000,Online Portal,Unreconciled,2026-02-05,1,Revenue Manager,No,February,8
REV-001075,FY2025/2026,2026-01-26,RG-04,CC-017,Licensing Fees,Government Agency,RCP-824658,156000,94000,-62000,Cheque,Reconciled,2026-02-05,10,Revenue Manager,Yes,January,7
REV-001076,FY2025/2026,2025-09-21,RG-08,CC-021,Facility Hire,Individual,RCP-397950,163000,157000,-6000,Cash,Reconciled,2025-10-01,10,Revenue Manager,Yes,September,3
REV-001077,FY2025/2026,2026-03-23,RG-01,CC-011,Facility Hire,Individual,RCP-335509,683000,683000,0,MPESA,Reconciled,2026-04-01,9,Revenue Manager,Yes,March,9
REV-001078,FY2025/2026,2025-09-07,RG-01,CC-004,Inspection Fees,NGO,RCP-783596,765000,657000,-108000,Cash,Reconciled,2025-09-21,14,Revenue Manager,Yes,September,3
REV-001079,FY2025/2026,2025-07-03,RG-01,CC-007,Licensing Fees,Government Agency,RCP-169425,357000,289000,-68000,Bank Transfer,Reconciled,2025-07-11,8,Revenue Manager,Yes,July,1
REV-001080,FY2025/2026,2025-08-20,RG-01,CC-014,Training Fees,International Organisation,RCP-275152,790000,674000,-116000,Online Portal,Reconciled,2025-08-23,3,Revenue Manager,No,August,2
REV-001081,FY2025/2026,2025-11-05,RG-01,CC-003,Publication Sales,Private Company,RCP-937796,606000,613000,7000,Cash,Reconciled,2025-11-16,11,Revenue Manager,Yes,November,5
REV-001082,FY2025/2026,2026-01-09,RG-02,CC-029,Publication Sales,Government Agency,RCP-143142,473000,403000,-70000,MPESA,Reconciled,2026-01-13,4,Revenue Manager,No,January,7
REV-001083,FY2025/2026,2026-02-05,RG-01,CC-001,Consultancy Income,International Organisation,RCP-865586,267000,191000,-76000,Cash,Reconciled,2026-02-08,3,Revenue Manager,No,February,8
REV-001084,FY2025/2026,2025-10-15,RG-01,CC-008,Licensing Fees,Individual,RCP-116364,425000,358000,-67000,Cash,Reconciled,2025-10-17,2,Revenue Manager,No,October,4
REV-001085,FY2025/2026,2026-03-01,RG-01,CC-023,Service Fees,NGO,RCP-552535,340000,322000,-18000,Online Portal,Reconciled,2026-03-02,1,Revenue Manager,No,February,8
REV-001086,FY2025/2026,2025-08-08,RG-01,CC-023,Publication Sales,Private Company,RCP-189835,506000,338000,-168000,Cheque,Reconciled,2025-08-17,9,Revenue Manager,Yes,August,2
REV-001087,FY2025/2026,2025-09-09,RG-01,CC-002,Certification Fees,Government Agency,RCP-919648,352000,306000,-46000,Bank Transfer,Reconciled,2025-09-23,14,Revenue Manager,Yes,September,3
REV-001088,FY2025/2026,2025-11-27,RG-07,CC-020,Training Fees,NGO,RCP-359883,465000,348000,-117000,Online Portal,Reconciled,2025-12-08,11,Revenue Manager,Yes,November,5
REV-001089,FY2025/2026,2025-11-25,RG-03,CC-016,Inspection Fees,Government Agency,RCP-925092,490000,526000,36000,Bank Transfer,Reconciled,2025-11-28,3,Revenue Manager,No,November,5
REV-001090,FY2025/2026,2025-11-15,RG-01,CC-013,Licensing Fees,Private Company,RCP-839271,243000,198000,-45000,Cash,Reconciled,2025-11-22,7,Revenue Manager,Yes,November,5
REV-001091,FY2025/2026,2025-09-21,RG-01,CC-007,Facility Hire,International Organisation,RCP-179293,691000,619000,-72000,Bank Transfer,Reconciled,2025-10-04,13,Revenue Manager,Yes,September,3
REV-001092,FY2025/2026,2025-10-29,RG-01,CC-007,Licensing Fees,NGO,RCP-636646,697000,666000,-31000,MPESA,Reconciled,2025-11-07,9,Revenue Manager,Yes,October,4
REV-001093,FY2025/2026,2025-11-17,RG-01,CC-031,Inspection Fees,Private Company,RCP-428550,632000,270000,-362000,Online Portal,Reconciled,2025-11-18,1,Revenue Manager,Yes,November,5
REV-001094,FY2025/2026,2026-03-10,RG-01,CC-010,Service Fees,Individual,RCP-671793,636000,409000,-227000,Online Portal,Reconciled,2026-03-14,4,Revenue Manager,No,March,9
REV-001095,FY2025/2026,2025-08-03,RG-04,CC-017,Service Fees,Individual,RCP-221449,563000,367000,-196000,Cash,Reconciled,2025-08-05,2,Revenue Manager,No,August,2
REV-001096,FY2025/2026,2025-11-26,RG-01,CC-031,Facility Hire,Individual,RCP-621569,193000,177000,-16000,Bank Transfer,Reconciled,2025-12-03,7,Revenue Manager,Yes,November,5
REV-001097,FY2025/2026,2026-04-06,RG-01,CC-002,Facility Hire,Private Company,RCP-529500,439000,290000,-149000,Cheque,Reconciled,2026-04-10,4,Revenue Manager,No,April,10
REV-001098,FY2025/2026,2025-11-07,RG-01,CC-008,Licensing Fees,Private Company,RCP-226468,126000,112000,-14000,Cash,Reconciled,2025-11-21,14,Revenue Manager,Yes,November,5
REV-001099,FY2025/2026,2026-05-23,RG-01,CC-005,Licensing Fees,NGO,RCP-604369,339000,236000,-103000,Cash,Reconciled,2026-06-02,10,Revenue Manager,Yes,May,11
REV-001100,FY2025/2026,2025-07-30,RG-01,CC-005,Service Fees,International Organisation,RCP-620200,558000,562000,4000,MPESA,Reconciled,2025-08-12,13,Revenue Manager,Yes,July,1
REV-001101,FY2025/2026,2026-04-25,RG-02,CC-015,Facility Hire,Private Company,RCP-395625,524000,355000,-169000,Cash,Reconciled,2026-05-02,7,Revenue Manager,Yes,April,10
REV-001102,FY2025/2026,2026-04-08,RG-01,CC-001,Inspection Fees,Private Company,RCP-230509,522000,519000,-3000,Bank Transfer,Pending,2026-04-12,4,Revenue Manager,No,April,10
REV-001103,FY2025/2026,2025-12-13,RG-01,CC-002,Certification Fees,Private Company,RCP-641679,417000,265000,-152000,Online Portal,Unreconciled,2025-12-27,14,Revenue Manager,Yes,December,6
REV-001104,FY2025/2026,2026-05-27,RG-01,CC-002,Consultancy Income,NGO,RCP-134343,476000,293000,-183000,MPESA,Reconciled,2026-05-29,2,Revenue Manager,No,May,11
REV-001105,FY2025/2026,2026-03-25,RG-05,CC-024,Facility Hire,Private Company,RCP-536664,342000,357000,15000,MPESA,Reconciled,2026-04-02,8,Revenue Manager,Yes,March,9
REV-001106,FY2025/2026,2025-08-16,RG-01,CC-004,Inspection Fees,Private Company,RCP-464547,730000,638000,-92000,Cash,Reconciled,2025-08-22,6,Revenue Manager,Yes,August,2
REV-001107,FY2025/2026,2025-08-04,RG-01,CC-012,Facility Hire,NGO,RCP-258145,737000,682000,-55000,Cheque,Pending,2025-08-17,13,Revenue Manager,Yes,August,2
REV-001108,FY2025/2026,2025-09-02,RG-01,CC-010,Inspection Fees,Individual,RCP-474154,173000,155000,-18000,Cheque,Reconciled,2025-09-16,14,Revenue Manager,Yes,September,3
REV-001109,FY2025/2026,2026-01-03,RG-01,CC-002,Licensing Fees,Individual,RCP-702797,665000,571000,-94000,Cash,Pending,2026-01-11,8,Revenue Manager,Yes,January,7
REV-001110,FY2025/2026,2025-10-17,RG-01,CC-005,Certification Fees,Government Agency,RCP-349987,579000,515000,-64000,MPESA,Reconciled,2025-10-19,2,Revenue Manager,No,October,4
REV-001111,FY2025/2026,2025-12-17,RG-07,CC-030,Publication Sales,NGO,RCP-517636,244000,192000,-52000,Bank Transfer,Reconciled,2025-12-24,7,Revenue Manager,Yes,December,6
REV-001112,FY2025/2026,2026-05-23,RG-03,CC-016,Consultancy Income,International Organisation,RCP-619944,752000,803000,51000,Online Portal,Reconciled,2026-06-06,14,Revenue Manager,Yes,May,11
