AllocationID,FinancialYear,Month,FYMonthNumber,CalendarYear,BudgetVersion,ProgrammeCode,DirectorateCode,CostCentreCode,RegionCode,FundSourceCode,DonorCode,ActivityCode,SubActivityCode,VoteCode,MonthlyAllocationAmount,CumulativeAllocationAmount,AllocationDate,AllocationReference,SourceDocument,CreatedByRole,CreatedDate,LastUpdatedDate
MA-000967,FY2025/2026,January,7,2026,Original,PRG-13,DIR-13,CC-017,RG-04,FS-01,DON-00,ACT-029,ACT-029-S01,V-2360,2982232,20875624,2026-01-01,MA-401769,BD-810219,Head of Budget,2025-12-31,2026-01-01
MA-000968,FY2025/2026,February,8,2026,Original,PRG-13,DIR-13,CC-017,RG-04,FS-01,DON-00,ACT-029,ACT-029-S01,V-2360,3280455,24156079,2026-02-01,MA-701334,BD-810219,Head of Budget,2026-01-27,2026-02-01
MA-000969,FY2025/2026,March,9,2026,Original,PRG-13,DIR-13,CC-017,RG-04,FS-01,DON-00,ACT-029,ACT-029-S01,V-2360,3578678,27734757,2026-03-01,MA-498138,BD-810219,Head of Budget,2026-02-25,2026-03-01
MA-000970,FY2025/2026,April,10,2026,Original,PRG-13,DIR-13,CC-017,RG-04,FS-01,DON-00,ACT-029,ACT-029-S01,V-2360,3876901,31611658,2026-04-01,MA-958130,BD-810219,Head of Budget,2026-03-29,2026-04-01
MA-000971,FY2025/2026,May,11,2026,Original,PRG-13,DIR-13,CC-017,RG-04,FS-01,DON-00,ACT-029,ACT-029-S01,V-2360,4473348,36085006,2026-05-01,MA-910616,BD-810219,Head of Budget,2026-04-29,2026-05-01
MA-000972,FY2025/2026,June,12,2026,Original,PRG-13,DIR-13,CC-017,RG-04,FS-01,DON-00,ACT-029,ACT-029-S01,V-2360,5964464,42049470,2026-06-01,MA-404561,BD-810219,Head of Budget,2026-05-31,2026-06-01
MA-000973,FY2025/2026,July,1,2025,Original,PRG-13,DIR-13,CC-018,RG-05,FS-01,DON-00,ACT-029,ACT-029-S03,V-2360,2982232,2982232,2025-07-01,MA-401602,BD-674553,Head of Budget,2025-06-30,2025-07-01
MA-000974,FY2025/2026,August,2,2025,Original,PRG-13,DIR-13,CC-018,RG-05,FS-01,DON-00,ACT-029,ACT-029-S03,V-2360,2385786,5368018,2025-08-01,MA-463188,BD-674553,Head of Budget,2025-07-28,2025-08-01
MA-000975,FY2025/2026,September,3,2025,Original,PRG-13,DIR-13,CC-018,RG-05,FS-01,DON-00,ACT-029,ACT-029-S03,V-2360,3578678,8946696,2025-09-01,MA-787836,BD-674553,Head of Budget,2025-08-29,2025-09-01
MA-000976,FY2025/2026,October,4,2025,Original,PRG-13,DIR-13,CC-018,RG-05,FS-01,DON-00,ACT-029,ACT-029-S03,V-2360,2982232,11928928,2025-10-01,MA-883641,BD-674553,Head of Budget,2025-09-27,2025-10-01
MA-000977,FY2025/2026,November,5,2025,Original,PRG-13,DIR-13,CC-018,RG-05,FS-01,DON-00,ACT-029,ACT-029-S03,V-2360,3280455,15209383,2025-11-01,MA-324381,BD-674553,Head of Budget,2025-10-30,2025-11-01
MA-000978,FY2025/2026,December,6,2025,Original,PRG-13,DIR-13,CC-018,RG-05,FS-01,DON-00,ACT-029,ACT-029-S03,V-2360,2684009,17893392,2025-12-01,MA-968170,BD-674553,Head of Budget,2025-11-26,2025-12-01
MA-000979,FY2025/2026,January,7,2026,Original,PRG-13,DIR-13,CC-018,RG-05,FS-01,DON-00,ACT-029,ACT-029-S03,V-2360,2982232,20875624,2026-01-01,MA-384303,BD-674553,Head of Budget,2025-12-27,2026-01-01
MA-000980,FY2025/2026,February,8,2026,Original,PRG-13,DIR-13,CC-018,RG-05,FS-01,DON-00,ACT-029,ACT-029-S03,V-2360,3280455,24156079,2026-02-01,MA-829988,BD-674553,Head of Budget,2026-01-29,2026-02-01
MA-000981,FY2025/2026,March,9,2026,Original,PRG-13,DIR-13,CC-018,RG-05,FS-01,DON-00,ACT-029,ACT-029-S03,V-2360,3578678,27734757,2026-03-01,MA-243941,BD-674553,Head of Budget,2026-02-28,2026-03-01
MA-000982,FY2025/2026,April,10,2026,Original,PRG-13,DIR-13,CC-018,RG-05,FS-01,DON-00,ACT-029,ACT-029-S03,V-2360,3876901,31611658,2026-04-01,MA-745584,BD-674553,Head of Budget,2026-03-27,2026-04-01
MA-000983,FY2025/2026,May,11,2026,Original,PRG-13,DIR-13,CC-018,RG-05,FS-01,DON-00,ACT-029,ACT-029-S03,V-2360,4473348,36085006,2026-05-01,MA-350905,BD-674553,Head of Budget,2026-04-29,2026-05-01
MA-000984,FY2025/2026,June,12,2026,Original,PRG-13,DIR-13,CC-018,RG-05,FS-01,DON-00,ACT-029,ACT-029-S03,V-2360,5964464,42049470,2026-06-01,MA-153231,BD-674553,Head of Budget,2026-05-27,2026-06-01
MA-000985,FY2025/2026,July,1,2025,Original,PRG-13,DIR-13,CC-019,RG-06,FS-01,DON-00,ACT-029,ACT-029-S02,V-2380,2982232,2982232,2025-07-01,MA-336633,BD-923927,Head of Budget,2025-06-29,2025-07-01
MA-000986,FY2025/2026,August,2,2025,Original,PRG-13,DIR-13,CC-019,RG-06,FS-01,DON-00,ACT-029,ACT-029-S02,V-2380,2385786,5368018,2025-08-01,MA-155040,BD-923927,Head of Budget,2025-07-31,2025-08-01
MA-000987,FY2025/2026,September,3,2025,Original,PRG-13,DIR-13,CC-019,RG-06,FS-01,DON-00,ACT-029,ACT-029-S02,V-2380,3578678,8946696,2025-09-01,MA-533377,BD-923927,Head of Budget,2025-08-29,2025-09-01
MA-000988,FY2025/2026,October,4,2025,Original,PRG-13,DIR-13,CC-019,RG-06,FS-01,DON-00,ACT-029,ACT-029-S02,V-2380,2982232,11928928,2025-10-01,MA-852204,BD-923927,Head of Budget,2025-09-27,2025-10-01
MA-000989,FY2025/2026,November,5,2025,Original,PRG-13,DIR-13,CC-019,RG-06,FS-01,DON-00,ACT-029,ACT-029-S02,V-2380,3280455,15209383,2025-11-01,MA-205428,BD-923927,Head of Budget,2025-10-30,2025-11-01
MA-000990,FY2025/2026,December,6,2025,Original,PRG-13,DIR-13,CC-019,RG-06,FS-01,DON-00,ACT-029,ACT-029-S02,V-2380,2684009,17893392,2025-12-01,MA-105433,BD-923927,Head of Budget,2025-11-26,2025-12-01
MA-000991,FY2025/2026,January,7,2026,Original,PRG-13,DIR-13,CC-019,RG-06,FS-01,DON-00,ACT-029,ACT-029-S02,V-2380,2982232,20875624,2026-01-01,MA-265613,BD-923927,Head of Budget,2025-12-28,2026-01-01
MA-000992,FY2025/2026,February,8,2026,Original,PRG-13,DIR-13,CC-019,RG-06,FS-01,DON-00,ACT-029,ACT-029-S02,V-2380,3280455,24156079,2026-02-01,MA-784607,BD-923927,Head of Budget,2026-01-28,2026-02-01
MA-000993,FY2025/2026,March,9,2026,Original,PRG-13,DIR-13,CC-019,RG-06,FS-01,DON-00,ACT-029,ACT-029-S02,V-2380,3578678,27734757,2026-03-01,MA-600641,BD-923927,Head of Budget,2026-02-27,2026-03-01
MA-000994,FY2025/2026,April,10,2026,Original,PRG-13,DIR-13,CC-019,RG-06,FS-01,DON-00,ACT-029,ACT-029-S02,V-2380,3876901,31611658,2026-04-01,MA-892630,BD-923927,Head of Budget,2026-03-29,2026-04-01
MA-000995,FY2025/2026,May,11,2026,Original,PRG-13,DIR-13,CC-019,RG-06,FS-01,DON-00,ACT-029,ACT-029-S02,V-2380,4473348,36085006,2026-05-01,MA-436768,BD-923927,Head of Budget,2026-04-28,2026-05-01
MA-000996,FY2025/2026,June,12,2026,Original,PRG-13,DIR-13,CC-019,RG-06,FS-01,DON-00,ACT-029,ACT-029-S02,V-2380,5964464,42049470,2026-06-01,MA-777273,BD-923927,Head of Budget,2026-05-31,2026-06-01
MA-000997,FY2025/2026,July,1,2025,Original,PRG-13,DIR-13,CC-020,RG-07,FS-01,DON-00,ACT-030,ACT-030-S02,V-2230,2982232,2982232,2025-07-01,MA-906066,BD-636004,Head of Budget,2025-06-30,2025-07-01
MA-000998,FY2025/2026,August,2,2025,Original,PRG-13,DIR-13,CC-020,RG-07,FS-01,DON-00,ACT-030,ACT-030-S02,V-2230,2385786,5368018,2025-08-01,MA-783984,BD-636004,Head of Budget,2025-07-27,2025-08-01
MA-000999,FY2025/2026,September,3,2025,Original,PRG-13,DIR-13,CC-020,RG-07,FS-01,DON-00,ACT-030,ACT-030-S02,V-2230,3578678,8946696,2025-09-01,MA-343500,BD-636004,Head of Budget,2025-08-27,2025-09-01
MA-001000,FY2025/2026,October,4,2025,Original,PRG-13,DIR-13,CC-020,RG-07,FS-01,DON-00,ACT-030,ACT-030-S02,V-2230,2982232,11928928,2025-10-01,MA-874568,BD-636004,Head of Budget,2025-09-30,2025-10-01
MA-001001,FY2025/2026,November,5,2025,Original,PRG-13,DIR-13,CC-020,RG-07,FS-01,DON-00,ACT-030,ACT-030-S02,V-2230,3280455,15209383,2025-11-01,MA-283568,BD-636004,Head of Budget,2025-10-28,2025-11-01
MA-001002,FY2025/2026,December,6,2025,Original,PRG-13,DIR-13,CC-020,RG-07,FS-01,DON-00,ACT-030,ACT-030-S02,V-2230,2684009,17893392,2025-12-01,MA-978292,BD-636004,Head of Budget,2025-11-29,2025-12-01
MA-001003,FY2025/2026,January,7,2026,Original,PRG-13,DIR-13,CC-020,RG-07,FS-01,DON-00,ACT-030,ACT-030-S02,V-2230,2982232,20875624,2026-01-01,MA-138105,BD-636004,Head of Budget,2025-12-28,2026-01-01
MA-001004,FY2025/2026,February,8,2026,Original,PRG-13,DIR-13,CC-020,RG-07,FS-01,DON-00,ACT-030,ACT-030-S02,V-2230,3280455,24156079,2026-02-01,MA-926236,BD-636004,Head of Budget,2026-01-28,2026-02-01
MA-001005,FY2025/2026,March,9,2026,Original,PRG-13,DIR-13,CC-020,RG-07,FS-01,DON-00,ACT-030,ACT-030-S02,V-2230,3578678,27734757,2026-03-01,MA-295361,BD-636004,Head of Budget,2026-02-26,2026-03-01
MA-001006,FY2025/2026,April,10,2026,Original,PRG-13,DIR-13,CC-020,RG-07,FS-01,DON-00,ACT-030,ACT-030-S02,V-2230,3876901,31611658,2026-04-01,MA-139286,BD-636004,Head of Budget,2026-03-31,2026-04-01
MA-001007,FY2025/2026,May,11,2026,Original,PRG-13,DIR-13,CC-020,RG-07,FS-01,DON-00,ACT-030,ACT-030-S02,V-2230,4473348,36085006,2026-05-01,MA-412886,BD-636004,Head of Budget,2026-04-26,2026-05-01
MA-001008,FY2025/2026,June,12,2026,Original,PRG-13,DIR-13,CC-020,RG-07,FS-01,DON-00,ACT-030,ACT-030-S02,V-2230,5964464,42049470,2026-06-01,MA-732063,BD-636004,Head of Budget,2026-05-31,2026-06-01
MA-001009,FY2025/2026,July,1,2025,Original,PRG-13,DIR-13,CC-021,RG-08,FS-01,DON-00,ACT-030,ACT-030-S01,V-2310,2982232,2982232,2025-07-01,MA-451317,BD-640490,Head of Budget,2025-06-28,2025-07-01
MA-001010,FY2025/2026,August,2,2025,Original,PRG-13,DIR-13,CC-021,RG-08,FS-01,DON-00,ACT-030,ACT-030-S01,V-2310,2385786,5368018,2025-08-01,MA-576419,BD-640490,Head of Budget,2025-07-27,2025-08-01
MA-001011,FY2025/2026,September,3,2025,Original,PRG-13,DIR-13,CC-021,RG-08,FS-01,DON-00,ACT-030,ACT-030-S01,V-2310,3578678,8946696,2025-09-01,MA-649787,BD-640490,Head of Budget,2025-08-28,2025-09-01
MA-001012,FY2025/2026,October,4,2025,Original,PRG-13,DIR-13,CC-021,RG-08,FS-01,DON-00,ACT-030,ACT-030-S01,V-2310,2982232,11928928,2025-10-01,MA-240718,BD-640490,Head of Budget,2025-09-26,2025-10-01
MA-001013,FY2025/2026,November,5,2025,Original,PRG-13,DIR-13,CC-021,RG-08,FS-01,DON-00,ACT-030,ACT-030-S01,V-2310,3280455,15209383,2025-11-01,MA-590755,BD-640490,Head of Budget,2025-10-29,2025-11-01
MA-001014,FY2025/2026,December,6,2025,Original,PRG-13,DIR-13,CC-021,RG-08,FS-01,DON-00,ACT-030,ACT-030-S01,V-2310,2684009,17893392,2025-12-01,MA-302177,BD-640490,Head of Budget,2025-11-30,2025-12-01
MA-001015,FY2025/2026,January,7,2026,Original,PRG-13,DIR-13,CC-021,RG-08,FS-01,DON-00,ACT-030,ACT-030-S01,V-2310,2982232,20875624,2026-01-01,MA-446747,BD-640490,Head of Budget,2025-12-30,2026-01-01
MA-001016,FY2025/2026,February,8,2026,Original,PRG-13,DIR-13,CC-021,RG-08,FS-01,DON-00,ACT-030,ACT-030-S01,V-2310,3280455,24156079,2026-02-01,MA-866634,BD-640490,Head of Budget,2026-01-28,2026-02-01
MA-001017,FY2025/2026,March,9,2026,Original,PRG-13,DIR-13,CC-021,RG-08,FS-01,DON-00,ACT-030,ACT-030-S01,V-2310,3578678,27734757,2026-03-01,MA-779776,BD-640490,Head of Budget,2026-02-26,2026-03-01
MA-001018,FY2025/2026,April,10,2026,Original,PRG-13,DIR-13,CC-021,RG-08,FS-01,DON-00,ACT-030,ACT-030-S01,V-2310,3876901,31611658,2026-04-01,MA-853504,BD-640490,Head of Budget,2026-03-30,2026-04-01
MA-001019,FY2025/2026,May,11,2026,Original,PRG-13,DIR-13,CC-021,RG-08,FS-01,DON-00,ACT-030,ACT-030-S01,V-2310,4473348,36085006,2026-05-01,MA-114768,BD-640490,Head of Budget,2026-04-28,2026-05-01
MA-001020,FY2025/2026,June,12,2026,Original,PRG-13,DIR-13,CC-021,RG-08,FS-01,DON-00,ACT-030,ACT-030-S01,V-2310,5964464,42049470,2026-06-01,MA-929179,BD-640490,Head of Budget,2026-05-29,2026-06-01
MA-001021,FY2025/2026,July,1,2025,Original,PRG-12,DIR-12,CC-022,RG-02,FS-01,DON-00,ACT-040,ACT-040-S03,V-2210,5964464,5964464,2025-07-01,MA-695361,BD-958179,Head of Budget,2025-06-29,2025-07-01
MA-001022,FY2025/2026,August,2,2025,Original,PRG-12,DIR-12,CC-022,RG-02,FS-01,DON-00,ACT-040,ACT-040-S03,V-2210,4771571,10736035,2025-08-01,MA-284019,BD-958179,Head of Budget,2025-07-27,2025-08-01
MA-001023,FY2025/2026,September,3,2025,Original,PRG-12,DIR-12,CC-022,RG-02,FS-01,DON-00,ACT-040,ACT-040-S03,V-2210,7157357,17893392,2025-09-01,MA-997734,BD-958179,Head of Budget,2025-08-28,2025-09-01
MA-001024,FY2025/2026,October,4,2025,Original,PRG-12,DIR-12,CC-022,RG-02,FS-01,DON-00,ACT-040,ACT-040-S03,V-2210,5964464,23857856,2025-10-01,MA-967161,BD-958179,Head of Budget,2025-09-27,2025-10-01
MA-001025,FY2025/2026,November,5,2025,Original,PRG-12,DIR-12,CC-022,RG-02,FS-01,DON-00,ACT-040,ACT-040-S03,V-2210,6560910,30418766,2025-11-01,MA-640310,BD-958179,Head of Budget,2025-10-29,2025-11-01
MA-001026,FY2025/2026,December,6,2025,Original,PRG-12,DIR-12,CC-022,RG-02,FS-01,DON-00,ACT-040,ACT-040-S03,V-2210,5368017,35786783,2025-12-01,MA-190951,BD-958179,Head of Budget,2025-11-27,2025-12-01
MA-001027,FY2025/2026,January,7,2026,Original,PRG-12,DIR-12,CC-022,RG-02,FS-01,DON-00,ACT-040,ACT-040-S03,V-2210,5964464,41751247,2026-01-01,MA-801765,BD-958179,Head of Budget,2025-12-31,2026-01-01
MA-001028,FY2025/2026,February,8,2026,Original,PRG-12,DIR-12,CC-022,RG-02,FS-01,DON-00,ACT-040,ACT-040-S03,V-2210,6560910,48312157,2026-02-01,MA-293757,BD-958179,Head of Budget,2026-01-30,2026-02-01
MA-001029,FY2025/2026,March,9,2026,Original,PRG-12,DIR-12,CC-022,RG-02,FS-01,DON-00,ACT-040,ACT-040-S03,V-2210,7157357,55469514,2026-03-01,MA-600646,BD-958179,Head of Budget,2026-02-26,2026-03-01
MA-001030,FY2025/2026,April,10,2026,Original,PRG-12,DIR-12,CC-022,RG-02,FS-01,DON-00,ACT-040,ACT-040-S03,V-2210,7753803,63223317,2026-04-01,MA-360096,BD-958179,Head of Budget,2026-03-31,2026-04-01
MA-001031,FY2025/2026,May,11,2026,Original,PRG-12,DIR-12,CC-022,RG-02,FS-01,DON-00,ACT-040,ACT-040-S03,V-2210,8946696,72170013,2026-05-01,MA-373453,BD-958179,Head of Budget,2026-04-27,2026-05-01
MA-001032,FY2025/2026,June,12,2026,Original,PRG-12,DIR-12,CC-022,RG-02,FS-01,DON-00,ACT-040,ACT-040-S03,V-2210,11928927,84098940,2026-06-01,MA-346961,BD-958179,Head of Budget,2026-05-28,2026-06-01
MA-001033,FY2025/2026,July,1,2025,Original,PRG-12,DIR-12,CC-023,RG-01,FS-01,DON-00,ACT-027,ACT-027-S02,V-2230,5964464,5964464,2025-07-01,MA-890371,BD-254511,Head of Budget,2025-06-28,2025-07-01
MA-001034,FY2025/2026,August,2,2025,Original,PRG-12,DIR-12,CC-023,RG-01,FS-01,DON-00,ACT-027,ACT-027-S02,V-2230,4771571,10736035,2025-08-01,MA-445637,BD-254511,Head of Budget,2025-07-29,2025-08-01
MA-001035,FY2025/2026,September,3,2025,Original,PRG-12,DIR-12,CC-023,RG-01,FS-01,DON-00,ACT-027,ACT-027-S02,V-2230,7157357,17893392,2025-09-01,MA-710754,BD-254511,Head of Budget,2025-08-27,2025-09-01
MA-001036,FY2025/2026,October,4,2025,Original,PRG-12,DIR-12,CC-023,RG-01,FS-01,DON-00,ACT-027,ACT-027-S02,V-2230,5964464,23857856,2025-10-01,MA-111991,BD-254511,Head of Budget,2025-09-28,2025-10-01
MA-001037,FY2025/2026,November,5,2025,Original,PRG-12,DIR-12,CC-023,RG-01,FS-01,DON-00,ACT-027,ACT-027-S02,V-2230,6560910,30418766,2025-11-01,MA-785436,BD-254511,Head of Budget,2025-10-29,2025-11-01
MA-001038,FY2025/2026,December,6,2025,Original,PRG-12,DIR-12,CC-023,RG-01,FS-01,DON-00,ACT-027,ACT-027-S02,V-2230,5368017,35786783,2025-12-01,MA-826420,BD-254511,Head of Budget,2025-11-29,2025-12-01
MA-001039,FY2025/2026,January,7,2026,Original,PRG-12,DIR-12,CC-023,RG-01,FS-01,DON-00,ACT-027,ACT-027-S02,V-2230,5964464,41751247,2026-01-01,MA-165142,BD-254511,Head of Budget,2025-12-31,2026-01-01
MA-001040,FY2025/2026,February,8,2026,Original,PRG-12,DIR-12,CC-023,RG-01,FS-01,DON-00,ACT-027,ACT-027-S02,V-2230,6560910,48312157,2026-02-01,MA-588002,BD-254511,Head of Budget,2026-01-29,2026-02-01
MA-001041,FY2025/2026,March,9,2026,Original,PRG-12,DIR-12,CC-023,RG-01,FS-01,DON-00,ACT-027,ACT-027-S02,V-2230,7157357,55469514,2026-03-01,MA-267475,BD-254511,Head of Budget,2026-02-25,2026-03-01
MA-001042,FY2025/2026,April,10,2026,Original,PRG-12,DIR-12,CC-023,RG-01,FS-01,DON-00,ACT-027,ACT-027-S02,V-2230,7753803,63223317,2026-04-01,MA-819400,BD-254511,Head of Budget,2026-03-27,2026-04-01
MA-001043,FY2025/2026,May,11,2026,Original,PRG-12,DIR-12,CC-023,RG-01,FS-01,DON-00,ACT-027,ACT-027-S02,V-2230,8946696,72170013,2026-05-01,MA-837733,BD-254511,Head of Budget,2026-04-28,2026-05-01
MA-001044,FY2025/2026,June,12,2026,Original,PRG-12,DIR-12,CC-023,RG-01,FS-01,DON-00,ACT-027,ACT-027-S02,V-2230,11928927,84098940,2026-06-01,MA-823821,BD-254511,Head of Budget,2026-05-31,2026-06-01
MA-001045,FY2025/2026,July,1,2025,Original,PRG-12,DIR-12,CC-024,RG-05,FS-01,DON-00,ACT-027,ACT-027-S01,V-2410,5964464,5964464,2025-07-01,MA-769737,BD-740967,Head of Budget,2025-06-28,2025-07-01
MA-001046,FY2025/2026,August,2,2025,Original,PRG-12,DIR-12,CC-024,RG-05,FS-01,DON-00,ACT-027,ACT-027-S01,V-2410,4771571,10736035,2025-08-01,MA-485397,BD-740967,Head of Budget,2025-07-27,2025-08-01
MA-001047,FY2025/2026,September,3,2025,Original,PRG-12,DIR-12,CC-024,RG-05,FS-01,DON-00,ACT-027,ACT-027-S01,V-2410,7157357,17893392,2025-09-01,MA-331577,BD-740967,Head of Budget,2025-08-30,2025-09-01
MA-001048,FY2025/2026,October,4,2025,Original,PRG-12,DIR-12,CC-024,RG-05,FS-01,DON-00,ACT-027,ACT-027-S01,V-2410,5964464,23857856,2025-10-01,MA-240057,BD-740967,Head of Budget,2025-09-27,2025-10-01
MA-001049,FY2025/2026,November,5,2025,Original,PRG-12,DIR-12,CC-024,RG-05,FS-01,DON-00,ACT-027,ACT-027-S01,V-2410,6560910,30418766,2025-11-01,MA-260626,BD-740967,Head of Budget,2025-10-28,2025-11-01
MA-001050,FY2025/2026,December,6,2025,Original,PRG-12,DIR-12,CC-024,RG-05,FS-01,DON-00,ACT-027,ACT-027-S01,V-2410,5368017,35786783,2025-12-01,MA-884056,BD-740967,Head of Budget,2025-11-26,2025-12-01
MA-001051,FY2025/2026,January,7,2026,Original,PRG-12,DIR-12,CC-024,RG-05,FS-01,DON-00,ACT-027,ACT-027-S01,V-2410,5964464,41751247,2026-01-01,MA-491774,BD-740967,Head of Budget,2025-12-28,2026-01-01
MA-001052,FY2025/2026,February,8,2026,Original,PRG-12,DIR-12,CC-024,RG-05,FS-01,DON-00,ACT-027,ACT-027-S01,V-2410,6560910,48312157,2026-02-01,MA-836038,BD-740967,Head of Budget,2026-01-27,2026-02-01
MA-001053,FY2025/2026,March,9,2026,Original,PRG-12,DIR-12,CC-024,RG-05,FS-01,DON-00,ACT-027,ACT-027-S01,V-2410,7157357,55469514,2026-03-01,MA-593699,BD-740967,Head of Budget,2026-02-24,2026-03-01
MA-001054,FY2025/2026,April,10,2026,Original,PRG-12,DIR-12,CC-024,RG-05,FS-01,DON-00,ACT-027,ACT-027-S01,V-2410,7753803,63223317,2026-04-01,MA-940952,BD-740967,Head of Budget,2026-03-30,2026-04-01
MA-001055,FY2025/2026,May,11,2026,Original,PRG-12,DIR-12,CC-024,RG-05,FS-01,DON-00,ACT-027,ACT-027-S01,V-2410,8946696,72170013,2026-05-01,MA-898867,BD-740967,Head of Budget,2026-04-29,2026-05-01
MA-001056,FY2025/2026,June,12,2026,Original,PRG-12,DIR-12,CC-024,RG-05,FS-01,DON-00,ACT-027,ACT-027-S01,V-2410,11928927,84098940,2026-06-01,MA-813390,BD-740967,Head of Budget,2026-05-27,2026-06-01
MA-001057,FY2025/2026,July,1,2025,Original,PRG-12,DIR-12,CC-025,RG-04,FS-01,DON-00,ACT-027,ACT-027-S02,V-2460,5964464,5964464,2025-07-01,MA-925618,BD-703634,Head of Budget,2025-06-30,2025-07-01
MA-001058,FY2025/2026,August,2,2025,Original,PRG-12,DIR-12,CC-025,RG-04,FS-01,DON-00,ACT-027,ACT-027-S02,V-2460,4771571,10736035,2025-08-01,MA-651033,BD-703634,Head of Budget,2025-07-28,2025-08-01
MA-001059,FY2025/2026,September,3,2025,Original,PRG-12,DIR-12,CC-025,RG-04,FS-01,DON-00,ACT-027,ACT-027-S02,V-2460,7157357,17893392,2025-09-01,MA-653829,BD-703634,Head of Budget,2025-08-29,2025-09-01
MA-001060,FY2025/2026,October,4,2025,Original,PRG-12,DIR-12,CC-025,RG-04,FS-01,DON-00,ACT-027,ACT-027-S02,V-2460,5964464,23857856,2025-10-01,MA-181896,BD-703634,Head of Budget,2025-09-26,2025-10-01
MA-001061,FY2025/2026,November,5,2025,Original,PRG-12,DIR-12,CC-025,RG-04,FS-01,DON-00,ACT-027,ACT-027-S02,V-2460,6560910,30418766,2025-11-01,MA-217659,BD-703634,Head of Budget,2025-10-31,2025-11-01
MA-001062,FY2025/2026,December,6,2025,Original,PRG-12,DIR-12,CC-025,RG-04,FS-01,DON-00,ACT-027,ACT-027-S02,V-2460,5368017,35786783,2025-12-01,MA-969032,BD-703634,Head of Budget,2025-11-26,2025-12-01
MA-001063,FY2025/2026,January,7,2026,Original,PRG-12,DIR-12,CC-025,RG-04,FS-01,DON-00,ACT-027,ACT-027-S02,V-2460,5964464,41751247,2026-01-01,MA-630041,BD-703634,Head of Budget,2025-12-30,2026-01-01
MA-001064,FY2025/2026,February,8,2026,Original,PRG-12,DIR-12,CC-025,RG-04,FS-01,DON-00,ACT-027,ACT-027-S02,V-2460,6560910,48312157,2026-02-01,MA-700521,BD-703634,Head of Budget,2026-01-27,2026-02-01
MA-001065,FY2025/2026,March,9,2026,Original,PRG-12,DIR-12,CC-025,RG-04,FS-01,DON-00,ACT-027,ACT-027-S02,V-2460,7157357,55469514,2026-03-01,MA-257131,BD-703634,Head of Budget,2026-02-27,2026-03-01
MA-001066,FY2025/2026,April,10,2026,Original,PRG-12,DIR-12,CC-025,RG-04,FS-01,DON-00,ACT-027,ACT-027-S02,V-2460,7753803,63223317,2026-04-01,MA-444056,BD-703634,Head of Budget,2026-03-27,2026-04-01
MA-001067,FY2025/2026,May,11,2026,Original,PRG-12,DIR-12,CC-025,RG-04,FS-01,DON-00,ACT-027,ACT-027-S02,V-2460,8946696,72170013,2026-05-01,MA-563303,BD-703634,Head of Budget,2026-04-30,2026-05-01
MA-001068,FY2025/2026,June,12,2026,Original,PRG-12,DIR-12,CC-025,RG-04,FS-01,DON-00,ACT-027,ACT-027-S02,V-2460,11928927,84098940,2026-06-01,MA-813341,BD-703634,Head of Budget,2026-05-30,2026-06-01
MA-001069,FY2025/2026,July,1,2025,Original,PRG-12,DIR-12,CC-026,RG-04,FS-01,DON-00,ACT-027,ACT-027-S02,V-2240,5964464,5964464,2025-07-01,MA-851742,BD-254739,Head of Budget,2025-06-26,2025-07-01
MA-001070,FY2025/2026,August,2,2025,Original,PRG-12,DIR-12,CC-026,RG-04,FS-01,DON-00,ACT-027,ACT-027-S02,V-2240,4771571,10736035,2025-08-01,MA-612573,BD-254739,Head of Budget,2025-07-31,2025-08-01
MA-001071,FY2025/2026,September,3,2025,Original,PRG-12,DIR-12,CC-026,RG-04,FS-01,DON-00,ACT-027,ACT-027-S02,V-2240,7157357,17893392,2025-09-01,MA-635167,BD-254739,Head of Budget,2025-08-28,2025-09-01
MA-001072,FY2025/2026,October,4,2025,Original,PRG-12,DIR-12,CC-026,RG-04,FS-01,DON-00,ACT-027,ACT-027-S02,V-2240,5964464,23857856,2025-10-01,MA-947975,BD-254739,Head of Budget,2025-09-30,2025-10-01
MA-001073,FY2025/2026,November,5,2025,Original,PRG-12,DIR-12,CC-026,RG-04,FS-01,DON-00,ACT-027,ACT-027-S02,V-2240,6560910,30418766,2025-11-01,MA-575458,BD-254739,Head of Budget,2025-10-30,2025-11-01
MA-001074,FY2025/2026,December,6,2025,Original,PRG-12,DIR-12,CC-026,RG-04,FS-01,DON-00,ACT-027,ACT-027-S02,V-2240,5368017,35786783,2025-12-01,MA-638179,BD-254739,Head of Budget,2025-11-27,2025-12-01
MA-001075,FY2025/2026,January,7,2026,Original,PRG-12,DIR-12,CC-026,RG-04,FS-01,DON-00,ACT-027,ACT-027-S02,V-2240,5964464,41751247,2026-01-01,MA-578987,BD-254739,Head of Budget,2025-12-27,2026-01-01
MA-001076,FY2025/2026,February,8,2026,Original,PRG-12,DIR-12,CC-026,RG-04,FS-01,DON-00,ACT-027,ACT-027-S02,V-2240,6560910,48312157,2026-02-01,MA-160541,BD-254739,Head of Budget,2026-01-27,2026-02-01
MA-001077,FY2025/2026,March,9,2026,Original,PRG-12,DIR-12,CC-026,RG-04,FS-01,DON-00,ACT-027,ACT-027-S02,V-2240,7157357,55469514,2026-03-01,MA-584838,BD-254739,Head of Budget,2026-02-26,2026-03-01
