TransactionID,FinancialYear,TransactionDate,PostingDate,DocumentNumber,InvoiceNumber,SupplierID,SupplierCategory,ProgrammeCode,DirectorateCode,CostCentreCode,RegionCode,FundSourceCode,DonorCode,ActivityCode,SubActivityCode,VoteCode,ProcurementCategory,Description,GrossAmount,TaxAmount,NetAmount,CommitmentReference,PurchaseOrderReference,PaymentVoucherReference,PaymentStatus,PaymentDate,AccountingPeriod,EnteredByRole,ApprovedByRole,SourceSystem,DataQualityFlag
TXN-0010731,FY2025/2026,2025-11-21,2025-11-26,DOC-824624,INV-878320,SUP-8292,Travel and Accommodation,PRG-12,DIR-12,CC-023,RG-01,FS-01,DON-00,ACT-028,ACT-028-S01,V-5130,Fuel and Lubricants,Fuel and Lubricants - Project Management,394000,63000,331000,CMT-395044,,PV-870480,Paid,2025-12-09,FY2025/2026-M05,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010732,FY2025/2026,2025-09-12,2025-09-13,DOC-156296,INV-843093,SUP-5512,Maintenance,PRG-13,DIR-13,CC-014,RG-01,FS-02,DON-00,ACT-029,ACT-029-S03,V-3130,Security Services,Security Services - Regional Service Coordination,434000,0,434000,,PO-478046,PV-184785,Paid,2025-10-24,FY2025/2026-M03,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010733,FY2025/2026,2025-08-05,2025-08-05,DOC-506693,INV-438811,SUP-6724,Fuel and Lubricants,PRG-02,DIR-02,CC-002,RG-01,FS-01,DON-00,ACT-005,ACT-005-S04,V-5110,Cleaning Services,Cleaning Services - Internal Controls and Compliance,327000,0,327000,CMT-250413,,PV-162975,Paid,2025-08-19,FY2025/2026-M02,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010734,FY2025/2026,2026-05-23,2026-05-28,DOC-256286,INV-976035,SUP-8270,Maintenance,PRG-12,DIR-12,CC-022,RG-02,FS-02,DON-00,ACT-040,ACT-040-S03,V-5130,Medical Supplies,Medical Supplies - Environmental and Social Safeguards,584000,93400,490600,,,PV-325020,Pending Payment,,FY2025/2026-M11,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010735,FY2025/2026,2025-09-19,2025-09-24,DOC-308774,INV-703255,SUP-8625,Equipment,PRG-12,DIR-12,CC-024,RG-05,FS-01,DON-00,ACT-028,ACT-028-S01,V-2450,Office Furniture,Office Furniture - Project Management,333000,0,333000,CMT-435621,,PV-861909,Paid,2025-11-05,FY2025/2026-M03,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010736,FY2025/2026,2025-10-24,2025-10-26,DOC-901366,INV-242785,SUP-8644,Construction,PRG-11,DIR-11,CC-029,RG-02,FS-04,DON-04,ACT-025,ACT-025-S01,V-2450,Equipment,Equipment - Technical Service Delivery,594000,0,594000,,PO-600828,PV-839714,Paid,2025-12-06,FY2025/2026-M04,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010737,FY2025/2026,2025-09-10,2025-09-15,DOC-492778,INV-678714,SUP-7541,Printing and Stationery,PRG-13,DIR-13,CC-021,RG-08,FS-02,DON-00,ACT-030,ACT-030-S02,V-2210,Printing and Stationery,Printing and Stationery - Community Outreach,454000,0,454000,CMT-366638,,PV-841288,Paid,2025-10-03,FY2025/2026-M03,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010738,FY2025/2026,2026-01-23,2026-01-24,DOC-571638,INV-508957,SUP-8771,Utilities,PRG-11,DIR-11,CC-031,RG-01,FS-04,DON-03,ACT-026,ACT-026-S03,V-2110,Consultancy,Consultancy - Equipment Maintenance and Repair,214000,34200,179800,CMT-464898,PO-821623,PV-809433,Paid,2026-03-10,FY2025/2026-M07,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010739,FY2025/2026,2026-05-09,2026-05-12,DOC-251950,INV-597045,SUP-2428,Printing and Stationery,PRG-11,DIR-11,CC-011,RG-01,FS-05,DON-01,ACT-025,ACT-025-S02,V-2540,Consultancy,Consultancy - Technical Service Delivery,839000,0,839000,CMT-617582,PO-337730,PV-227843,Paid,2026-05-21,FY2025/2026-M11,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010740,FY2025/2026,2026-05-31,2026-06-03,DOC-832198,INV-402758,SUP-1739,Travel and Accommodation,PRG-13,DIR-13,CC-018,RG-05,FS-01,DON-00,ACT-030,ACT-030-S02,V-2420,Equipment,Equipment - Community Outreach,598000,0,598000,CMT-180647,PO-400836,PV-158331,Pending Payment,,FY2025/2026-M11,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010741,FY2025/2026,2025-07-08,2025-07-10,DOC-345170,INV-657731,SUP-7619,Construction,PRG-02,DIR-02,CC-002,RG-01,FS-04,DON-02,ACT-005,ACT-005-S01,V-4130,Cleaning Services,Cleaning Services - Internal Controls and Compliance,250000,0,250000,CMT-533323,PO-385743,PV-720490,Paid,2025-08-24,FY2025/2026-M01,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010742,FY2025/2026,2025-11-22,2025-11-27,DOC-455632,INV-150534,SUP-7565,Professional Services,PRG-07,DIR-07,CC-007,RG-01,FS-01,DON-00,ACT-017,ACT-017-S01,V-3140,Utilities,Utilities - Legal Advisory Services,111000,0,111000,,,PV-693205,Paid,2025-12-25,FY2025/2026-M05,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010743,FY2025/2026,2025-08-24,2025-08-29,DOC-436225,INV-925869,SUP-2010,Fuel and Lubricants,PRG-12,DIR-12,CC-023,RG-01,FS-02,DON-00,ACT-040,ACT-040-S03,V-2430,Construction,Construction - Environmental and Social Safeguards,76000,0,76000,,,PV-131972,Paid,2025-09-13,FY2025/2026-M02,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010744,FY2025/2026,2026-02-24,2026-02-27,DOC-423145,INV-425645,SUP-5304,Fuel and Lubricants,PRG-07,DIR-07,CC-007,RG-01,FS-01,DON-00,ACT-017,ACT-017-S01,V-2530,Utilities,Utilities - Legal Advisory Services,634000,101400,532600,CMT-651129,PO-285568,PV-292069,Paid,2026-03-16,FY2025/2026-M08,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010745,FY2025/2026,2026-01-25,2026-01-27,DOC-128163,INV-745818,SUP-9093,Travel and Accommodation,PRG-13,DIR-13,CC-018,RG-05,FS-03,DON-00,ACT-029,ACT-029-S02,V-2330,Construction,Construction - Regional Service Coordination,176000,28200,147800,CMT-527951,,PV-419880,Paid,2026-02-12,FY2025/2026-M07,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010746,FY2025/2026,2026-03-06,2026-03-10,DOC-377535,INV-936850,SUP-3594,Maintenance,PRG-12,DIR-12,CC-012,RG-01,FS-01,DON-00,ACT-027,ACT-027-S02,V-2390,Medical Supplies,Medical Supplies - Infrastructure Construction,572000,91500,480500,CMT-784555,PO-967463,PV-156309,Paid,2026-04-19,FY2025/2026-M09,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010747,FY2025/2026,2026-04-11,2026-04-12,DOC-201341,INV-338924,SUP-1418,Printing and Stationery,PRG-05,DIR-05,CC-005,RG-01,FS-02,DON-00,ACT-011,ACT-011-S04,V-2210,Maintenance,Maintenance - Procurement Planning,741000,0,741000,CMT-521588,PO-613912,PV-801344,Paid,2026-04-23,FY2025/2026-M10,Accounts Officer,Chief Accountant,IFMIS,Warning
TXN-0010748,FY2025/2026,2026-02-27,2026-03-04,DOC-464892,INV-899973,SUP-5437,Equipment,PRG-13,DIR-13,CC-017,RG-04,FS-01,DON-00,ACT-029,ACT-029-S03,V-2240,Office Furniture,Office Furniture - Regional Service Coordination,66000,0,66000,CMT-351085,,PV-253487,Paid,2026-03-19,FY2025/2026-M08,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010749,FY2025/2026,2025-10-09,2025-10-10,DOC-537640,INV-873803,SUP-9766,Printing and Stationery,PRG-05,DIR-05,CC-005,RG-01,FS-05,DON-04,ACT-036,ACT-036-S02,V-2310,Fuel and Lubricants,Fuel and Lubricants - Asset Management,461000,0,461000,CMT-897524,PO-699282,PV-261066,Paid,2025-11-07,FY2025/2026-M04,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010750,FY2025/2026,2025-08-19,2025-08-20,DOC-957098,INV-640101,SUP-5576,Maintenance,PRG-10,DIR-10,CC-010,RG-01,FS-02,DON-00,ACT-024,ACT-024-S01,V-2360,Medical Supplies,Medical Supplies - Monitoring and Evaluation,106000,0,106000,,PO-333346,PV-370573,Paid,2025-09-27,FY2025/2026-M02,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010751,FY2025/2026,2026-05-01,2026-05-01,DOC-513062,INV-853525,SUP-3753,Utilities,PRG-13,DIR-13,CC-017,RG-04,FS-01,DON-00,ACT-029,ACT-029-S02,V-2380,Medical Supplies,Medical Supplies - Regional Service Coordination,847000,0,847000,CMT-324315,PO-298587,PV-408703,Paid,2026-06-04,FY2025/2026-M11,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010752,FY2025/2026,2025-10-02,2025-10-07,DOC-686552,INV-648564,SUP-1680,Utilities,PRG-13,DIR-13,CC-020,RG-07,FS-01,DON-00,ACT-029,ACT-029-S02,V-2390,Equipment,Equipment - Regional Service Coordination,153000,24500,128500,,PO-549432,PV-595186,Paid,2025-10-23,FY2025/2026-M04,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010753,FY2025/2026,2025-09-01,2025-09-05,DOC-471835,INV-281725,SUP-1828,Travel and Accommodation,PRG-04,DIR-04,CC-004,RG-01,FS-04,DON-04,ACT-009,ACT-009-S02,V-2250,Construction,Construction - Training and Capacity Building,227000,0,227000,,PO-836297,PV-507458,Paid,2025-09-12,FY2025/2026-M03,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010754,FY2025/2026,2026-01-11,2026-01-14,DOC-500421,INV-113903,SUP-1880,Security Services,PRG-13,DIR-13,CC-021,RG-08,FS-01,DON-00,ACT-029,ACT-029-S02,V-2220,Printing and Stationery,Printing and Stationery - Regional Service Coordination,243000,38900,204100,CMT-766709,,PV-546150,Cancelled,,FY2025/2026-M07,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010755,FY2025/2026,2025-12-12,2025-12-16,DOC-900690,INV-186461,SUP-9011,Utilities,PRG-12,DIR-12,CC-027,RG-03,FS-01,DON-00,ACT-028,ACT-028-S01,V-4120,Fuel and Lubricants,Fuel and Lubricants - Project Management,352000,0,352000,,PO-474092,PV-968905,Paid,2025-12-24,FY2025/2026-M06,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010756,FY2025/2026,2026-01-03,2026-01-04,DOC-148849,INV-503071,SUP-9311,Security Services,PRG-04,DIR-04,CC-004,RG-01,FS-05,DON-04,ACT-008,ACT-008-S01,V-2250,ICT Services,ICT Services - Staff Recruitment and Selection,390000,62400,327600,CMT-667921,,PV-172490,Paid,2026-01-29,FY2025/2026-M07,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010757,FY2025/2026,2025-08-18,2025-08-19,DOC-118355,INV-278904,SUP-7071,Printing and Stationery,PRG-06,DIR-06,CC-006,RG-01,FS-03,DON-00,ACT-016,ACT-016-S02,V-2211,Maintenance,Maintenance - Cybersecurity and Data Protection,251000,40200,210800,,PO-767751,PV-322312,Paid,2025-09-17,FY2025/2026-M02,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010758,FY2025/2026,2026-01-26,2026-01-30,DOC-147446,INV-126393,SUP-1697,Professional Services,PRG-12,DIR-12,CC-028,RG-02,FS-05,DON-01,ACT-040,ACT-040-S03,V-5130,Cleaning Services,Cleaning Services - Environmental and Social Safeguards,299000,47800,251200,,PO-756763,PV-980137,Pending Payment,,FY2025/2026-M07,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010759,FY2025/2026,2026-01-19,2026-01-19,DOC-860971,INV-200687,SUP-2620,Fuel and Lubricants,PRG-11,DIR-11,CC-029,RG-02,FS-02,DON-00,ACT-025,ACT-025-S02,V-2120,Professional Services,Professional Services - Technical Service Delivery,180000,0,180000,CMT-159827,,PV-868572,Paid,2026-02-13,FY2025/2026-M07,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010760,FY2025/2026,2025-07-23,2025-07-25,DOC-234741,INV-827756,SUP-2412,Utilities,PRG-12,DIR-12,CC-023,RG-01,FS-01,DON-00,ACT-028,ACT-028-S01,V-2212,Professional Services,Professional Services - Project Management,348000,0,348000,,PO-531741,PV-328054,Paid,2025-08-02,FY2025/2026-M01,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010761,FY2025/2026,2025-10-28,2025-10-29,DOC-708709,INV-437154,SUP-5623,Travel and Accommodation,PRG-11,DIR-11,CC-031,RG-01,FS-02,DON-00,ACT-026,ACT-026-S02,V-2540,Consultancy,Consultancy - Equipment Maintenance and Repair,490000,78400,411600,,PO-298682,PV-195987,Paid,2025-11-22,FY2025/2026-M04,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010762,FY2025/2026,2025-07-08,2025-07-08,DOC-416590,INV-695483,SUP-3633,Construction,PRG-12,DIR-12,CC-012,RG-01,FS-01,DON-00,ACT-027,ACT-027-S02,V-2420,Equipment,Equipment - Infrastructure Construction,33000,0,33000,CMT-213328,,PV-628096,Paid,2025-08-13,FY2025/2026-M01,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010763,FY2025/2026,2025-07-19,2025-07-22,DOC-590245,INV-646934,SUP-9597,Printing and Stationery,PRG-13,DIR-13,CC-020,RG-07,FS-01,DON-00,ACT-029,ACT-029-S02,V-3140,Security Services,Security Services - Regional Service Coordination,449000,0,449000,,PO-931796,PV-859100,Pending Payment,,FY2025/2026-M01,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010764,FY2025/2026,2025-08-28,2025-09-01,DOC-223065,INV-647982,SUP-7783,Professional Services,PRG-12,DIR-12,CC-025,RG-04,FS-03,DON-00,ACT-027,ACT-027-S01,V-4120,Maintenance,Maintenance - Infrastructure Construction,178000,0,178000,CMT-955501,,PV-869753,Paid,2025-09-14,FY2025/2026-M02,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010765,FY2025/2026,2025-08-10,2025-08-15,DOC-401962,INV-264390,SUP-7191,Equipment,PRG-12,DIR-12,CC-025,RG-04,FS-02,DON-00,ACT-028,ACT-028-S02,V-2460,Medical Supplies,Medical Supplies - Project Management,293000,0,293000,CMT-193495,PO-553026,PV-129053,Paid,2025-08-25,FY2025/2026-M02,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010766,FY2025/2026,2025-07-01,2025-07-06,DOC-724733,INV-767508,SUP-4176,ICT Services,PRG-12,DIR-12,CC-024,RG-05,FS-01,DON-00,ACT-027,ACT-027-S01,V-2212,Medical Supplies,Medical Supplies - Infrastructure Construction,141000,22600,118400,,,PV-231782,Paid,2025-08-16,FY2025/2026-M01,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010767,FY2025/2026,2025-07-11,2025-07-14,DOC-333317,INV-692949,SUP-6970,Security Services,PRG-13,DIR-13,CC-019,RG-06,FS-01,DON-00,ACT-030,ACT-030-S01,V-2212,Construction,Construction - Community Outreach,221000,0,221000,CMT-629848,PO-220255,PV-206799,Paid,2025-08-22,FY2025/2026-M01,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010768,FY2025/2026,2025-11-10,2025-11-13,DOC-354686,INV-211385,SUP-1662,Security Services,PRG-09,DIR-09,CC-009,RG-01,FS-04,DON-01,ACT-021,ACT-021-S02,V-2510,Maintenance,Maintenance - Public Communications,238000,0,238000,,,PV-613391,Paid,2025-11-29,FY2025/2026-M05,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010769,FY2025/2026,2026-04-28,2026-05-02,DOC-298374,INV-305054,SUP-5737,Utilities,PRG-12,DIR-12,CC-028,RG-02,FS-03,DON-00,ACT-028,ACT-028-S01,V-2360,Travel and Accommodation,Travel and Accommodation - Project Management,402000,64300,337700,CMT-215904,,PV-555014,Paid,2026-05-12,FY2025/2026-M10,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010770,FY2025/2026,2026-05-19,2026-05-23,DOC-296097,INV-367996,SUP-3378,ICT Services,PRG-12,DIR-12,CC-027,RG-03,FS-01,DON-00,ACT-040,ACT-040-S03,V-2520,Printing and Stationery,Printing and Stationery - Environmental and Social Safeguards,630000,0,630000,CMT-214063,,PV-386856,Paid,2026-06-13,FY2025/2026-M11,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010771,FY2025/2026,2026-01-13,2026-01-13,DOC-252555,INV-790334,SUP-7834,ICT Services,PRG-11,DIR-11,CC-031,RG-01,FS-01,DON-00,ACT-026,ACT-026-S02,V-5110,Printing and Stationery,Printing and Stationery - Equipment Maintenance and Repair,600000,96000,504000,,PO-362216,PV-579732,Pending Payment,,FY2025/2026-M07,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010772,FY2025/2026,2025-12-26,2025-12-31,DOC-175482,INV-145115,SUP-1684,Professional Services,PRG-12,DIR-12,CC-012,RG-01,FS-01,DON-00,ACT-040,ACT-040-S01,V-2240,Medical Supplies,Medical Supplies - Environmental and Social Safeguards,186000,29800,156200,,PO-927718,PV-610006,Pending Payment,,FY2025/2026-M06,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010773,FY2025/2026,2025-09-16,2025-09-19,DOC-428575,INV-294739,SUP-4967,Professional Services,PRG-13,DIR-13,CC-020,RG-07,FS-01,DON-00,ACT-029,ACT-029-S02,V-2440,Office Furniture,Office Furniture - Regional Service Coordination,700000,112000,588000,,,PV-494384,Cancelled,,FY2025/2026-M03,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010774,FY2025/2026,2025-07-19,2025-07-20,DOC-158104,INV-732580,SUP-1578,Printing and Stationery,PRG-12,DIR-12,CC-027,RG-03,FS-01,DON-00,ACT-028,ACT-028-S02,V-2330,Fuel and Lubricants,Fuel and Lubricants - Project Management,147000,0,147000,,,PV-401710,Paid,2025-08-17,FY2025/2026-M01,Accounts Officer,Chief Accountant,IFMIS,Warning
TXN-0010775,FY2025/2026,2025-12-20,2025-12-25,DOC-133079,INV-957182,SUP-5192,Travel and Accommodation,PRG-13,DIR-13,CC-016,RG-03,FS-01,DON-00,ACT-029,ACT-029-S03,V-2210,Office Furniture,Office Furniture - Regional Service Coordination,402000,0,402000,,PO-953319,PV-842247,Pending Payment,,FY2025/2026-M06,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010776,FY2025/2026,2025-08-23,2025-08-24,DOC-534784,INV-308256,SUP-8526,Training,PRG-05,DIR-05,CC-005,RG-01,FS-02,DON-00,ACT-011,ACT-011-S04,V-2230,Office Furniture,Office Furniture - Procurement Planning,420000,67200,352800,CMT-921544,PO-272218,PV-802210,Paid,2025-09-20,FY2025/2026-M02,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010777,FY2025/2026,2026-03-27,2026-03-28,DOC-845722,INV-693524,SUP-6991,Construction,PRG-11,DIR-11,CC-011,RG-01,FS-02,DON-00,ACT-026,ACT-026-S02,V-2330,Travel and Accommodation,Travel and Accommodation - Equipment Maintenance and Repair,206000,33000,173000,,PO-612138,PV-759482,Cancelled,,FY2025/2026-M09,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010778,FY2025/2026,2026-02-21,2026-02-24,DOC-118035,INV-976717,SUP-9056,Professional Services,PRG-11,DIR-11,CC-011,RG-01,FS-01,DON-00,ACT-026,ACT-026-S02,V-2250,Medical Supplies,Medical Supplies - Equipment Maintenance and Repair,588000,0,588000,,PO-285578,PV-842954,Paid,2026-03-26,FY2025/2026-M08,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010779,FY2025/2026,2026-03-04,2026-03-04,DOC-223420,INV-334219,SUP-1521,Utilities,PRG-13,DIR-13,CC-017,RG-04,FS-01,DON-00,ACT-030,ACT-030-S02,V-2450,Cleaning Services,Cleaning Services - Community Outreach,121000,0,121000,,PO-246828,PV-943159,Paid,2026-03-21,FY2025/2026-M09,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010780,FY2025/2026,2025-11-12,2025-11-15,DOC-929695,INV-324749,SUP-5849,Construction,PRG-11,DIR-11,CC-032,RG-01,FS-02,DON-00,ACT-025,ACT-025-S01,V-2430,Utilities,Utilities - Technical Service Delivery,174000,0,174000,CMT-471317,PO-367066,PV-154365,Paid,2025-12-13,FY2025/2026-M05,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010781,FY2025/2026,2025-07-19,2025-07-20,DOC-737137,INV-427193,SUP-6872,Equipment,PRG-08,DIR-08,CC-008,RG-01,FS-01,DON-00,ACT-019,ACT-019-S01,V-2390,Utilities,Utilities - Internal Audit Programmes,516000,0,516000,CMT-211783,,PV-925698,Paid,2025-09-01,FY2025/2026-M01,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010782,FY2025/2026,2026-01-21,2026-01-23,DOC-235257,INV-145049,SUP-6190,Fuel and Lubricants,PRG-13,DIR-13,CC-017,RG-04,FS-01,DON-00,ACT-030,ACT-030-S02,V-2330,Utilities,Utilities - Community Outreach,456000,0,456000,CMT-292969,PO-146474,PV-215341,Pending Payment,,FY2025/2026-M07,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010783,FY2025/2026,2025-09-15,2025-09-18,DOC-991012,INV-881601,SUP-8839,Security Services,PRG-11,DIR-11,CC-031,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-3110,Maintenance,Maintenance - Technical Service Delivery,416000,0,416000,CMT-428154,,PV-341201,Pending Payment,,FY2025/2026-M03,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010784,FY2025/2026,2026-02-18,2026-02-18,DOC-977579,INV-532889,SUP-3889,Equipment,PRG-12,DIR-12,CC-012,RG-01,FS-04,DON-03,ACT-028,ACT-028-S01,V-2230,Consultancy,Consultancy - Project Management,434000,0,434000,,PO-152208,PV-279490,Paid,2026-02-23,FY2025/2026-M08,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010785,FY2025/2026,2025-08-11,2025-08-14,DOC-624673,INV-472310,SUP-4768,Security Services,PRG-12,DIR-12,CC-012,RG-01,FS-04,DON-01,ACT-040,ACT-040-S03,V-2220,Consultancy,Consultancy - Environmental and Social Safeguards,161000,0,161000,CMT-688598,PO-416606,PV-133108,Paid,2025-08-23,FY2025/2026-M02,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010786,FY2025/2026,2025-09-19,2025-09-23,DOC-313135,INV-280500,SUP-1560,Utilities,PRG-12,DIR-12,CC-028,RG-02,FS-01,DON-00,ACT-027,ACT-027-S02,V-2360,Printing and Stationery,Printing and Stationery - Infrastructure Construction,345000,0,345000,,PO-565657,PV-663466,Paid,2025-11-01,FY2025/2026-M03,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010787,FY2025/2026,2026-03-08,2026-03-09,DOC-438184,INV-197046,SUP-4530,Consultancy,PRG-12,DIR-12,CC-027,RG-03,FS-01,DON-00,ACT-028,ACT-028-S01,V-2530,Maintenance,Maintenance - Project Management,680000,0,680000,CMT-393096,PO-845968,PV-701960,Pending Payment,,FY2025/2026-M09,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010788,FY2025/2026,2025-11-22,2025-11-24,DOC-927622,INV-249160,SUP-9347,Travel and Accommodation,PRG-07,DIR-07,CC-007,RG-01,FS-01,DON-00,ACT-018,ACT-018-S01,V-3120,Office Furniture,Office Furniture - Contract Review and Litigation,525000,0,525000,,PO-292544,PV-599763,Cancelled,,FY2025/2026-M05,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010789,FY2025/2026,2025-07-25,2025-07-29,DOC-133695,INV-972635,SUP-7341,Professional Services,PRG-13,DIR-13,CC-021,RG-08,FS-02,DON-00,ACT-030,ACT-030-S01,V-2240,Construction,Construction - Community Outreach,520000,0,520000,CMT-719902,PO-677809,PV-779681,Paid,2025-08-24,FY2025/2026-M01,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010790,FY2025/2026,2025-08-12,2025-08-15,DOC-475615,INV-528253,SUP-2279,Utilities,PRG-13,DIR-13,CC-020,RG-07,FS-01,DON-00,ACT-029,ACT-029-S02,V-2540,Medical Supplies,Medical Supplies - Regional Service Coordination,252000,40300,211700,CMT-388782,PO-876992,PV-946315,Paid,2025-09-04,FY2025/2026-M02,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010791,FY2025/2026,2025-10-04,2025-10-09,DOC-205726,INV-672816,SUP-1007,Construction,PRG-12,DIR-12,CC-023,RG-01,FS-01,DON-00,ACT-028,ACT-028-S01,V-5110,Printing and Stationery,Printing and Stationery - Project Management,236000,37800,198200,CMT-192450,PO-282319,PV-515282,Paid,2025-11-11,FY2025/2026-M04,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010792,FY2025/2026,2026-03-01,2026-03-04,DOC-985292,INV-201973,SUP-7430,Consultancy,PRG-13,DIR-13,CC-015,RG-02,FS-01,DON-00,ACT-030,ACT-030-S02,V-2440,Maintenance,Maintenance - Community Outreach,548000,0,548000,,,PV-780482,Pending Payment,,FY2025/2026-M08,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010793,FY2025/2026,2026-02-09,2026-02-14,DOC-720869,INV-693757,SUP-8783,Travel and Accommodation,PRG-13,DIR-13,CC-016,RG-03,FS-02,DON-00,ACT-029,ACT-029-S02,V-2430,ICT Services,ICT Services - Regional Service Coordination,302000,0,302000,CMT-513056,PO-293894,PV-303951,Paid,2026-03-09,FY2025/2026-M08,Accounts Officer,Chief Accountant,IFMIS,Warning
TXN-0010794,FY2025/2026,2025-12-07,2025-12-09,DOC-589629,INV-536193,SUP-4415,Maintenance,PRG-02,DIR-02,CC-002,RG-01,FS-01,DON-00,ACT-035,ACT-035-S02,V-2430,ICT Services,ICT Services - Revenue Collection and Management,175000,28000,147000,,PO-882790,PV-196023,Paid,2025-12-31,FY2025/2026-M06,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0010795,FY2025/2026,2026-04-29,2026-05-02,DOC-834433,INV-331797,SUP-8034,Training,PRG-11,DIR-11,CC-029,RG-02,FS-01,DON-00,ACT-025,ACT-025-S02,V-2380,Cleaning Services,Cleaning Services - Technical Service Delivery,654000,104600,549400,,PO-185346,PV-226988,Paid,2026-05-22,FY2025/2026-M10,Accounts Officer,Chief Accountant,IFMIS,Clean
